MATH235B,Modern Markov Chain Theory,GR,H&S,Letter or Credit/No Credit
MATH235C,Topics in Markov Chains,GR,H&S,Letter or Credit/No Credit
MATH236,Introduction to Stochastic Differential Equations,GR,H&S,Letter or Credit/No Credit
MATH237,Default and Systemic Risk,GR,H&S,Letter or Credit/No Credit
MATH238,Mathematical Finance (STATS 250),GR,H&S,Letter or Credit/No Credit
MATH239,Computation and Simulation in Finance,GR,H&S,Letter or Credit/No Credit
MATH243,Functions of Several Complex Variables,GR,H&S,Letter or Credit/No Credit
MATH244,Riemann Surfaces,GR,H&S,Letter or Credit/No Credit
MATH245A,Topics in Algebraic Geometry,GR,H&S,Letter or Credit/No Credit
MATH245B,Topics in Algebraic Geometry,GR,H&S,Letter or Credit/No Credit
MATH245C,Topics in Algebraic Geometry,GR,H&S,Letter or Credit/No Credit
MATH246,Topics in number theory:  L-functions,GR,H&S,Letter or Credit/No Credit
MATH248,Introduction to Ergodic Theory,GR,H&S,Letter or Credit/No Credit
MATH249A,Topics in number theory,GR,H&S,Letter or Credit/No Credit
MATH249B,Topics in Number Theory,GR,H&S,Letter or Credit/No Credit
MATH249C,Topics in Number Theory,GR,H&S,Letter or Credit/No Credit
MATH256A,Partial Differential Equations,GR,H&S,Letter or Credit/No Credit
MATH256B,Partial Differential Equations,GR,H&S,Letter or Credit/No Credit
MATH257A,Symplectic Geometry and Topology,GR,H&S,Letter or Credit/No Credit
MATH257B,Symplectic Geometry and Topology,GR,H&S,Letter or Credit/No Credit
MATH257C,Symplectic Geometry and Topology,GR,H&S,Letter or Credit/No Credit
MATH258,Topics in Geometric Analysis,GR,H&S,Letter or Credit/No Credit
MATH262,Applied Fourier Analysis and Elements of Modern Signal Processing (CME 372),GR,H&S,Letter or Credit/No Credit
MATH263A,Algebraic Combinatorics and Symmetric Functions,GR,H&S,Letter or Credit/No Credit
MATH263B,Crystal Bases: Representations and Combinatorics,GR,H&S,Letter or Credit/No Credit
MATH263C,Topics in Representation Theory,GR,H&S,Letter or Credit/No Credit
MATH269,Topics in symplectic geometry,GR,H&S,Letter or Credit/No Credit
MATH270,Geometry and Topology of Complex Manifolds,GR,H&S,Letter or Credit/No Credit
MATH271,The H-Principle,GR,H&S,Letter or Credit/No Credit
MATH272,Topics in Partial Differential Equations,GR,H&S,Letter or Credit/No Credit
MATH273,Topics in Mathematical Physics (STATS 359),GR,H&S,Letter or Credit/No Credit
MATH280,Evolution Equations in Differential Geometry,GR,H&S,Letter or Credit/No Credit
MATH282A,Low Dimensional Topology,GR,H&S,Letter or Credit/No Credit
MATH282B,Homotopy Theory,GR,H&S,Letter or Credit/No Credit
MATH282C,Fiber Bundles and Cobordism,GR,H&S,Letter or Credit/No Credit
MATH283,Topics in Algebraic and Geometric Topology,GR,H&S,Letter or Credit/No Credit
MATH283A,Topics in Topology,GR,H&S,Letter or Credit/No Credit
MATH284,Topics in Geometric Topology,GR,H&S,Letter or Credit/No Credit
MATH284A,Geometry and Topology in Dimension 3,GR,H&S,Letter or Credit/No Credit
MATH284B,Geometry and Topology in Dimension 3,GR,H&S,Letter or Credit/No Credit
MATH286,Topics in Differential Geometry,GR,H&S,Letter or Credit/No Credit
MATH298,Graduate Practical Training,GR,H&S,Satisfactory/No Credit
MATH301,Advanced Topics in Convex Optimization (CME 375),GR,H&S,Letter or Credit/No Credit
MATH305,Applied mathematics through toys and magic,GR,H&S,Letter or Credit/No Credit
MATH355,Graduate Teaching Seminar,GR,H&S,Satisfactory/No Credit
MATH360,Advanced Reading and Research,GR,H&S,Letter or Credit/No Credit
MATH382,Qualifying Examination Seminar,GR,H&S,Satisfactory/No Credit
MATH391,Research Seminar in Logic (PHIL 391),GR,H&S,Letter or Credit/No Credit
MATH802,TGR Dissertation,GR,H&S,TGR
MTL299,Edgework: New Directions in the Study of Culture,GR,H&S,Satisfactory/No Credit
MTL334,Selections in Modern Political Thought (ETHICSOC 432X; POLISCI 432R),GR,H&S,Letter or Credit/No Credit
MTL334A,Concepts of Modernity I: Philosophical Foundations,GR,H&S,Letter (ABCD/NP)
MTL334B,Concepts of Modernity II: Culture; Aesthetics; and Society in the Age of Globalization (COMPLIT 334B; ENGLISH 334B),GR,H&S,Letter (ABCD/NP)
MTL390,Qualifying Paper,GR,H&S,Satisfactory/No Credit
MTL398,Graduate Independent Study,GR,H&S,Letter or Credit/No Credit
MTL399,Reading for Orals,GR,H&S,Satisfactory/No Credit
MTL801,TGR Project,GR,H&S,TGR
MTL802,TGR Dissertation,GR,H&S,TGR
MUSIC1A,Music; Mind; and Human Behavior,UG,H&S,Letter or Credit/No Credit
MUSIC1SI,Introduction to Indian Classical Music,UG,H&S,Satisfactory/No Credit
MUSIC2C,An Introduction to Opera,UG,H&S,Letter or Credit/No Credit
MUSIC4SI,Interactive Introduction to North American Taiko,UG,H&S,Satisfactory/No Credit
MUSIC5SI,Insiders Guide to Music Production: The Modern Applications of Digital Audio,UG,H&S,Satisfactory/No Credit
MUSIC6A,From Gamelan to Kabuki: Musical Traditions of Far East Asia,UG,H&S,Letter or Credit/No Credit
MUSIC6F,Art is My Occupation: Professional Development in Music,UG,H&S,Letter or Credit/No Credit
MUSIC7B,Musical Cultures of the World,UG,H&S,Letter or Credit/No Credit
MUSIC8A,Rock; Sex; and Rebellion,UG,H&S,Letter or Credit/No Credit
MUSIC10AX,Science of Sound,UG,VPUE,Satisfactory/No Credit
MUSIC11A,Orchestral Repertoire and Technique for Violin,UG,H&S,Letter or Credit/No Credit
MUSIC11AZ,Orchestral Repertoire and Technique for Violin,UG,H&S,Satisfactory/No Credit
MUSIC11N,A View from the Podium: The Art of Conducting,UG,H&S,Letter or Credit/No Credit
MUSIC12A,Introductory Piano Class,UG,H&S,Letter or Credit/No Credit
MUSIC12AS,Introductory Piano Class; Level 1 (Group),UG,H&S,Letter or Credit/No Credit
MUSIC12AZ,Introductory Piano Class,UG,H&S,Satisfactory/No Credit
MUSIC12B,Introductory Piano Class,UG,H&S,Letter or Credit/No Credit
MUSIC12BS,Introductory Piano Class; Level 2 (Group),UG,H&S,Letter or Credit/No Credit
MUSIC12BZ,Introductory Piano Class,UG,H&S,Satisfactory/No Credit
MUSIC12C,Introductory Piano Class,UG,H&S,Letter or Credit/No Credit
MUSIC12CS,Introductory Piano Class; Level 3 (Group),UG,H&S,Letter or Credit/No Credit
MUSIC12CZ,Introductory Piano Class,UG,H&S,Satisfactory/No Credit
MUSIC12SC,Musical Collisions and Radical Creativity,UG,H&S,Letter or Credit/No Credit
MUSIC12SZ,Introductory Piano,UG,H&S,Satisfactory/No Credit
MUSIC13N,Bollywood and Beyond: South Asian Popular and Folk Music,UG,H&S,Letter (ABCD/NP)
MUSIC13Q,Classical Music and Politics: Western Music in Modern China,UG,H&S,Letter or Credit/No Credit
MUSIC13SC,Performing America: The Broadway Musical,UG,H&S,Letter or Credit/No Credit
MUSIC14AX,Real StartUp,UG,H&S,Satisfactory/No Credit
MUSIC14N,Women Making Music,UG,H&S,Letter or Credit/No Credit
MUSIC15AX,A 24 Hour Decade History of Popular Music with Taylor Mac,UG,H&S,Satisfactory/No Credit
MUSIC15N,The Aesthetics of Data,UG,H&S,Letter (ABCD/NP)
MUSIC17N,The Operas of Mozart,UG,H&S,Letter or Credit/No Credit
MUSIC17Q,Perspectives in North American Taiko (ASNAMST 17Q),UG,H&S,Letter or Credit/No Credit
MUSIC18A,Jazz History: Ragtime to Bebop; 1900-1940 (AFRICAAM 18A),UG,H&S,Letter or Credit/No Credit
MUSIC18B,Jazz History: Bebop to Present; 1940-Present (AFRICAAM 18B),UG,H&S,Letter or Credit/No Credit
MUSIC19A,Introduction to Music Theory,UG,H&S,Letter or Credit/No Credit
MUSIC19B,Intermediate Music Theory,UG,H&S,Letter or Credit/No Credit
MUSIC20A,Jazz Theory (AFRICAAM 20A),UG,H&S,Letter or Credit/No Credit
MUSIC20B,Advanced Jazz Theory,UG,H&S,Letter or Credit/No Credit
MUSIC20C,Jazz Arranging and Composition,UG,H&S,Letter or Credit/No Credit
MUSIC21,Elements of Music I,UG,H&S,Letter or Credit/No Credit
MUSIC22,Elements of Music II,UG,H&S,Letter or Credit/No Credit
MUSIC23,Elements of Music III,UG,H&S,Letter or Credit/No Credit
MUSIC24A,Ear Training I,UG,H&S,Letter or Credit/No Credit
MUSIC24B,Ear Training II,UG,H&S,Letter or Credit/No Credit
MUSIC24C,Ear Training III,UG,H&S,Letter or Credit/No Credit
MUSIC24K,Keyboard Harmony,UG,H&S,Letter or Credit/No Credit
MUSIC26N,Japanese Arts: a Creative Exploration,UG,H&S,Letter (ABCD/NP)
MUSIC27N,The British Invasion,UG,H&S,Letter or Credit/No Credit
MUSIC28N,Queer Lives in Music (FEMGEN 28N),UG,H&S,Letter or Credit/No Credit
MUSIC30N,A Stranger in a Strange Land: Jewish Musics in Translation,UG,H&S,Letter (ABCD/NP)
MUSIC32N,Sculpting with Sounds; Images; and Words,UG,H&S,Letter or Credit/No Credit
MUSIC33N,Beethoven,UG,H&S,Letter or Credit/No Credit
MUSIC34N,Performing America: The Broadway Musical,UG,H&S,Letter (ABCD/NP)
MUSIC36H,DANGEROUS IDEAS (ARTHIST 36; EALC 36; ENGLISH 71; HISTORY 3D; PHIL 36),UG,H&S,Satisfactory/No Credit
MUSIC36N,Humor in Music,UG,H&S,Letter or Credit/No Credit
MUSIC37N,Ki ho'alu: The New Renaissance of a Hawaiian Musical Tradition,UG,H&S,Letter or Credit/No Credit
MUSIC38N,Singing Early Music,UG,H&S,Letter (ABCD/NP)
MUSIC39A,Music; Health; and Medicine,UG,H&S,Letter or Credit/No Credit
MUSIC39N,The Classical String Quartet: Haydn; Mozart; Beethoven & Schubert,UG,H&S,Letter or Credit/No Credit
MUSIC40,Music History to 1600,UG,H&S,Letter or Credit/No Credit
MUSIC41,Music History 1600-1830,UG,H&S,Letter or Credit/No Credit
MUSIC42,Music History Since 1830,UG,H&S,Letter or Credit/No Credit
MUSIC60,Singing: How it's done; how to learn to do it; and how to work with people who do it.,UG,H&S,Letter or Credit/No Credit
MUSIC65A,Voice Class I,UG,H&S,Letter or Credit/No Credit
MUSIC65AS,Voice Class 1: Beginning Voice; Level 1 (Group),UG,H&S,Letter or Credit/No Credit
MUSIC65AZ,Voice Class I,UG,H&S,Satisfactory/No Credit
MUSIC65B,Voice Class II,UG,H&S,Letter or Credit/No Credit
MUSIC65BS,Voice Class 2: Beginning Voice; Level 2 (Group),UG,H&S,Letter or Credit/No Credit
MUSIC65BZ,Voice Class II,UG,H&S,Satisfactory/No Credit
MUSIC65SZ,Beginning Voice,UG,H&S,Satisfactory/No Credit
MUSIC72A,Intermediate Piano Class,UG,H&S,Letter or Credit/No Credit
MUSIC72AS,Intermediate Piano Class (Group),UG,H&S,Letter or Credit/No Credit
MUSIC72AZ,Intermediate Piano Class,UG,H&S,Satisfactory/No Credit
MUSIC72C,Harpsichord Class,UG,H&S,Letter or Credit/No Credit
MUSIC72CZ,Harpsichord Class,UG,H&S,Satisfactory/No Credit
MUSIC72D,Jazz Piano Class,UG,H&S,Letter or Credit/No Credit
MUSIC72DZ,Jazz Piano Class,UG,H&S,Satisfactory/No Credit
MUSIC72G,Gu-Zheng Class,UG,H&S,Letter or Credit/No Credit
MUSIC72GZ,Introduction to Gu-Zheng,UG,H&S,Satisfactory/No Credit
MUSIC72SZ,Intermediate Piano,UG,H&S,Satisfactory/No Credit
MUSIC73,Intermediate Voice Class,UG,H&S,Letter or Credit/No Credit
MUSIC73Z,Intermediate Voice Class,UG,H&S,Satisfactory/No Credit
MUSIC74AA,Introductory Violin Class Level 1: Beginner,UG,H&S,Letter or Credit/No Credit
MUSIC74AB,Introductory Violin Class Level 2: Intermediate,UG,H&S,Letter or Credit/No Credit
MUSIC74AC,Introductory Violin Class Level 3: Advanced Intermediate,UG,H&S,Letter or Credit/No Credit
MUSIC74AZ,Introductory Violin Class,UG,H&S,Satisfactory/No Credit
MUSIC74C,Classical Guitar Class,UG,H&S,Letter or Credit/No Credit
MUSIC74CZ,Classical Guitar Class,UG,H&S,Satisfactory/No Credit
MUSIC74D,Harp Class,UG,H&S,Letter or Credit/No Credit
MUSIC74DZ,Harp Class,UG,H&S,Satisfactory/No Credit
MUSIC75B,Renaissance Wind Instruments Class,UG,H&S,Letter or Credit/No Credit
MUSIC75BZ,Renaissance Wind Instruments Class,UG,H&S,Satisfactory/No Credit
MUSIC76,Brass Instruments Class,UG,H&S,Letter or Credit/No Credit
MUSIC76A,Tuba Class,UG,H&S,Letter or Credit/No Credit
MUSIC76AZ,Tuba Class,UG,H&S,Satisfactory/No Credit
MUSIC76Z,Brass Instruments Class,UG,H&S,Satisfactory/No Credit
MUSIC77,Percussion Class,UG,H&S,Letter or Credit/No Credit
MUSIC77Z,Percussion Class,UG,H&S,Satisfactory/No Credit
MUSIC80T,Jewish Music in the Lands of Islam (JEWISHST 80T),UG,H&S,Letter or Credit/No Credit
MUSIC101,Introduction to Creating Electronic Sounds,UG,H&S,Letter or Credit/No Credit
MUSIC112,Creative Expression: Musical Theater,UG,H&S,Letter or Credit/No Credit
MUSIC122A,Counterpoint,UG,H&S,Letter or Credit/No Credit
MUSIC122B,Analysis of Tonal Music,UG,H&S,Letter or Credit/No Credit
MUSIC122C,Introduction to 20th-Century Composition,UG,H&S,Letter or Credit/No Credit
MUSIC123,Undergraduate Seminar in Composition,UG,H&S,Letter or Credit/No Credit
MUSIC124A,Songwriters Workshop,UG,H&S,Letter or Credit/No Credit
MUSIC124B,Songwriters Workshop,UG,H&S,Letter or Credit/No Credit
MUSIC125,Individual Undergraduate Projects in Composition,UG,H&S,Letter or Credit/No Credit
MUSIC126,Introduction to Thoroughbass,UG,H&S,Letter or Credit/No Credit
MUSIC127,Instrumentation and Orchestration,UG,H&S,Letter or Credit/No Credit
MUSIC128,Stanford Laptop Orchestra: Composition; Coding; and Performance (CS 170),UG,H&S,Letter or Credit/No Credit
MUSIC129,Advanced Ear-Training/Musicianship,UG,H&S,Letter or Credit/No Credit
MUSIC130A,Introduction to Conducting,UG,H&S,Letter or Credit/No Credit
MUSIC130B,Elementary Orchestral Conducting,UG,H&S,Letter or Credit/No Credit
MUSIC130C,Elementary Choral Conducting,UG,H&S,Letter or Credit/No Credit
MUSIC133,Food; Text; Music: A Multidisciplinary Lab on the Art of Feasting (FRENCH 166; FRENCH 366; MUSIC 333),UG,H&S,Letter (ABCD/NP)
MUSIC134,Theatricality and the String Quartet (TAPS 134M),UG,H&S,Letter or Credit/No Credit
MUSIC140J,Studies in Music of the Middle Ages: Music and Memory (MUSIC 240J),UG,H&S,Letter (ABCD/NP)
MUSIC141J,Studies in Music of the Renaissance (MUSIC 241J),UG,H&S,Letter or Credit/No Credit
MUSIC142J,Studies in Music of the Baroque: Monteverdi's Theater Music (MUSIC 242J),UG,H&S,Letter or Credit/No Credit
MUSIC142K,Studies in Music of the Baroque: Handel the Cosmopolitan (MUSIC 242K),UG,H&S,Letter (ABCD/NP)
MUSIC143J,Studies in Music of the Classical Period: Franz Joseph Haydn (MUSIC 243J),UG,H&S,Letter (ABCD/NP)
MUSIC144J,Studies in Music of the Romantic Period: Faust in 19th-century Music (MUSIC 244J),UG,H&S,Letter (ABCD/NP)
MUSIC144K,The Symphonies of Gustav Mahler: Music; Meaning; and Modern Times (MUSIC 244K),UG,H&S,Letter or Credit/No Credit
MUSIC144L,Studies in Music of the Romantic Period: Wagner: The Ring of the Nibelung (MUSIC 244L),UG,H&S,Letter (ABCD/NP)
MUSIC145J,Studies in Western Art Music Since 1900: The Music & Ideas of Charles Ives (MUSIC 245J),UG,H&S,Letter (ABCD/NP)
MUSIC145K,Studies in Western Art Music Since 1900: Concepts of New Music (MUSIC 245K),UG,H&S,Letter (ABCD/NP)
MUSIC146J,Studies in Ethnomusicology: Listening to the Local: Music Ethnography of the Bay Area (CSRE 146J; MUSIC 246J),UG,H&S,Letter (ABCD/NP)
MUSIC146K,Studies in Ethnomusicology: Music of South Asia (MUSIC 246K),UG,H&S,Letter or Credit/No Credit
MUSIC147J,Studies in Music; Media; and Popular Culture: The Soul Tradition in African American Music (AFRICAAM 19; AMSTUD 147J; CSRE 147J; MUSIC 247J),UG,H&S,Letter or Credit/No Credit
MUSIC147K,Studies in Music; Media; and Popular Culture: Music and Urban Film (MUSIC 247K),UG,H&S,Letter (ABCD/NP)
MUSIC147L,Studies in Music; Media; and Popular Culture: Latin American Music and Globalization (CHILATST 147L; CSRE 147L; MUSIC 247L),UG,H&S,Letter or Credit/No Credit
MUSIC148J,Studies in Perf Practice: Reactions to the Record: Early Recordings; Lost Styles; and Music's Future (MUSIC 248J),UG,H&S,Letter (ABCD/NP)
MUSIC150,Musical Acoustics,UG,H&S,Letter or Credit/No Credit
MUSIC150D,The Paradigm Shift (POLISCI 133D),UG,H&S,Satisfactory/No Credit
MUSIC150P,The Changing World of Popular Music (ARTSINST 150),UG,H&S,Letter or Credit/No Credit
MUSIC151R,Beyond Musical Notes: Analyzing and Contextualizing Orchestral Repertoire,UG,H&S,Letter or Credit/No Credit
MUSIC152A,Careers in Media Technology,UG,H&S,Letter or Credit/No Credit
MUSIC154,History of Electronic Music,UG,H&S,Letter or Credit/No Credit
MUSIC154A,Sound Art I (ARTSTUDI 131),UG,H&S,Letter or Credit/No Credit
MUSIC154B,Aesthetics of Experimental Electronic Music; 1980 to Today,UG,H&S,Letter or Credit/No Credit
MUSIC154D,Symposium on Manufacturing Techniques for Music and Art,UG,H&S,Letter or Credit/No Credit
MUSIC155,Intermedia Workshop (ARTSTUDI 239; MUSIC 255),UG,H&S,Letter or Credit/No Credit
MUSIC156,sic: Improvisation Collective,UG,H&S,Letter or Credit/No Credit
MUSIC156Z,sic: Improvisation Collective,UG,H&S,Satisfactory/No Credit
MUSIC158,Stanford Community Chorus,UG,H&S,Letter or Credit/No Credit
MUSIC159,Early Music Singers,UG,H&S,Letter or Credit/No Credit
MUSIC159J,Performance as Analysis: Late-Medieval Music in Action,UG,H&S,Letter or Credit/No Credit
MUSIC159K,Stanford Facsimile Singers,UG,H&S,Letter or Credit/No Credit
MUSIC159KZ,Stanford Facsimile Singers,UG,H&S,Satisfactory/No Credit
MUSIC159Z,Early Music Singers,UG,H&S,Satisfactory/No Credit
MUSIC160,Stanford Symphony Orchestra,UG,H&S,Letter or Credit/No Credit
MUSIC160A,Stanford Philharmonia,UG,H&S,Letter or Credit/No Credit
MUSIC160AZ,Stanford Philharmonia,UG,H&S,Satisfactory/No Credit
MUSIC160B,Stanford New Ensemble,UG,H&S,Letter or Credit/No Credit
MUSIC160BZ,Stanford New Ensemble,UG,H&S,Satisfactory/No Credit
MUSIC160C,Stanford Baroque Soloists,UG,H&S,Letter or Credit/No Credit
MUSIC160CZ,Stanford Baroque Soloists,UG,H&S,Satisfactory/No Credit
MUSIC160S,Summer Orchestra,UG,H&S,Letter or Credit/No Credit
MUSIC160SZ,Summer Orchestra,UG,H&S,Satisfactory/No Credit
MUSIC160Z,Stanford Symphony Orchestra,UG,H&S,Satisfactory/No Credit
MUSIC161A,Stanford Wind Symphony,UG,H&S,Letter or Credit/No Credit
MUSIC161AZ,Stanford Wind Symphony,UG,H&S,Satisfactory/No Credit
MUSIC161B,Jazz Orchestra,UG,H&S,Letter or Credit/No Credit
MUSIC161BZ,Jazz Orchestra,UG,H&S,Satisfactory/No Credit
MUSIC161D,Stanford Brass Ensemble,UG,H&S,Letter or Credit/No Credit
MUSIC161DZ,Stanford Brass Ensemble,UG,H&S,Satisfactory/No Credit
MUSIC161E,Stanford Afro-Latin Jazz Orchestra,UG,H&S,Letter or Credit/No Credit
MUSIC161EZ,Stanford Afro-Latin Jazz Orchestra,UG,H&S,Satisfactory/No Credit
MUSIC162,Symphonic Chorus,UG,H&S,Letter or Credit/No Credit
MUSIC162Z,Symphonic Chorus,UG,H&S,Satisfactory/No Credit
MUSIC163,Memorial Church Choir,UG,H&S,Letter or Credit/No Credit
MUSIC163Z,Memorial Church Choir,UG,H&S,Satisfactory/No Credit
MUSIC165,Chamber Chorale,UG,H&S,Letter or Credit/No Credit
MUSIC165Z,Chamber Chorale,UG,H&S,Satisfactory/No Credit
MUSIC167,University Singers,UG,H&S,Letter or Credit/No Credit
MUSIC167S,Summer Chorus,UG,H&S,Letter or Credit/No Credit
MUSIC167SZ,Summer Chorus,UG,H&S,Satisfactory/No Credit
MUSIC167Z,University Singers,UG,H&S,Satisfactory/No Credit
MUSIC169,Stanford Taiko,UG,H&S,Letter or Credit/No Credit
MUSIC169Z,Stanford Taiko,UG,H&S,Satisfactory/No Credit
MUSIC170,Collaborative Piano,UG,H&S,Letter or Credit/No Credit
MUSIC171,Chamber Music,UG,H&S,Letter or Credit/No Credit
MUSIC171Z,Chamber Music,UG,H&S,Satisfactory/No Credit
MUSIC172A,Piano,UG,H&S,Letter or Credit/No Credit
MUSIC172B,Organ,UG,H&S,Letter or Credit/No Credit
MUSIC172C,Harpsichord,UG,H&S,Letter or Credit/No Credit
MUSIC172D,Jazz Piano,UG,H&S,Letter or Credit/No Credit
MUSIC172E,Fortepiano,UG,H&S,Letter or Credit/No Credit
MUSIC172F,Carillon,UG,H&S,Letter or Credit/No Credit
MUSIC172G,Gu-Zheng,UG,H&S,Letter or Credit/No Credit
MUSIC173,Voice,UG,H&S,Letter or Credit/No Credit
MUSIC174A,Violin,UG,H&S,Letter or Credit/No Credit
MUSIC174B,Viola,UG,H&S,Letter or Credit/No Credit
MUSIC174C,Violoncello,UG,H&S,Letter or Credit/No Credit
MUSIC174D,Contrabass,UG,H&S,Letter or Credit/No Credit
MUSIC174E,Viola Da Gamba,UG,H&S,Letter or Credit/No Credit
MUSIC174F,Classical Guitar,UG,H&S,Letter or Credit/No Credit
MUSIC174G,Harp,UG,H&S,Letter or Credit/No Credit
MUSIC174H,Baroque Violin,UG,H&S,Letter or Credit/No Credit
MUSIC174I,Jazz Bass,UG,H&S,Letter or Credit/No Credit
MUSIC174J,Jazz Guitar,UG,H&S,Letter or Credit/No Credit
MUSIC175A,Flute,UG,H&S,Letter or Credit/No Credit
MUSIC175B,Oboe,UG,H&S,Letter or Credit/No Credit
MUSIC175C,Clarinet,UG,H&S,Letter or Credit/No Credit
MUSIC175D,Bassoon,UG,H&S,Letter or Credit/No Credit
MUSIC175E,Recorder/Early Winds,UG,H&S,Letter or Credit/No Credit
MUSIC175F,Saxophone,UG,H&S,Letter or Credit/No Credit
MUSIC175G,Baroque Flute,UG,H&S,Letter or Credit/No Credit
MUSIC175H,Jazz Saxophone,UG,H&S,Letter or Credit/No Credit
MUSIC176A,French Horn,UG,H&S,Letter or Credit/No Credit
MUSIC176B,Trumpet,UG,H&S,Letter or Credit/No Credit
MUSIC176C,Trombone,UG,H&S,Letter or Credit/No Credit
MUSIC176D,Tuba,UG,H&S,Letter or Credit/No Credit
MUSIC176E,Jazz Trumpet,UG,H&S,Letter or Credit/No Credit
MUSIC177,Percussion,UG,H&S,Letter or Credit/No Credit
MUSIC177A,Drum Set Lessons,UG,H&S,Letter or Credit/No Credit
MUSIC179Z,Applied Music Private Lessons,UG,H&S,Satisfactory/No Credit
MUSIC182,Diction for Singers,UG,H&S,Letter or Credit/No Credit
MUSIC183A,German Art Song Interpretation,UG,H&S,Letter or Credit/No Credit
MUSIC183B,French Art Song Interpretation,UG,H&S,Letter or Credit/No Credit
MUSIC183C,Interpretation of Musical Theater Repertoire,UG,H&S,Letter or Credit/No Credit
MUSIC183CZ,Interpretation of Musical Theater Repertoire,UG,H&S,Satisfactory/No Credit
MUSIC184A,Editing and Performing Early Music,UG,H&S,Letter or Credit/No Credit
MUSIC184AZ,Editing and Performing Early Music,UG,H&S,Satisfactory/No Credit
MUSIC184B,Topics in Opera Stagecraft,UG,H&S,Letter or Credit/No Credit
MUSIC184BZ,Topics in Opera Stagecraft,UG,H&S,Satisfactory/No Credit
MUSIC184C,Dramatic Vocal Arts: Songs and Scenes Onstage,UG,H&S,Letter or Credit/No Credit
MUSIC184CZ,Dramatic Vocal Arts: Songs and Scenes Onstage,UG,H&S,Satisfactory/No Credit
MUSIC185,Music Across Media: Music Video to Postclassical Cinema (FILMSTUD 141; FILMSTUD 341; MUSIC 385),UG,H&S,Letter or Credit/No Credit
MUSIC186,Religion and Music in South Asia (MUSIC 286; RELIGST 259),UG,H&S,Letter or Credit/No Credit
MUSIC186B,American Song in the 20th Century and after (AMSTUD 186B; MUSIC 286B),UG,H&S,Letter or Credit/No Credit
MUSIC187,Music and Culture from the Land of Fire: Introduction to Azerbaijani Mugham,UG,H&S,Letter or Credit/No Credit
MUSIC192A,Foundations of Sound-Recording Technology,UG,H&S,Letter or Credit/No Credit
MUSIC192B,Advanced Sound Recording Technology,UG,H&S,Letter or Credit/No Credit
MUSIC192C,Session Recording,UG,H&S,Letter or Credit/No Credit
MUSIC197,Undergraduate Teaching Apprenticeship,UG,H&S,Satisfactory/No Credit
MUSIC198,Concentrations Project,UG,H&S,Letter (ABCD/NP)
MUSIC199,Independent Study,UG,H&S,Letter or Credit/No Credit
MUSIC200A,Proseminar in Musicology and Music Bibliography,GR,H&S,Letter (ABCD/NP)
MUSIC200B,Proseminar in Ethnomusicology,GR,H&S,Letter (ABCD/NP)
MUSIC201,CCRMA Colloquium,UG,H&S,Letter or Credit/No Credit
MUSIC208C,Architecture; Acoustics and Ritual in Byzantium (ARTHIST 208C; ARTHIST 408C; CLASSICS 175; MUSIC 408C; REES 208C; REES 408C; RELIGST 208C; RELIGST 308C),UG,H&S,Letter or Credit/No Credit
MUSIC220A,Fundamentals of Computer-Generated Sound,UG,H&S,Letter or Credit/No Credit
MUSIC220B,Compositional Algorithms; Psychoacoustics; and Computational Music,UG,H&S,Letter or Credit/No Credit
MUSIC220C,Research Seminar in Computer-Generated Music,UG,H&S,Letter or Credit/No Credit
MUSIC220D,Research in Computer-Generated Music,GR,H&S,Letter or Credit/No Credit
MUSIC221,Topics in the History of Theory,GR,H&S,Letter or Credit/No Credit
MUSIC222,Sound in Space,UG,H&S,Letter or Credit/No Credit
MUSIC223,Composition for Electronic Musicians,UG,H&S,Letter or Credit/No Credit
MUSIC223T,Computer Music Improvisation and Algorithmic Performance,UG,H&S,Letter or Credit/No Credit
MUSIC230,Advanced Orchestral Conducting,GR,H&S,Letter or Credit/No Credit
MUSIC231,Advanced Choral Conducting,GR,H&S,Letter or Credit/No Credit
MUSIC236,Future Media; Media Archaeologies (ARTSTUDI 236),GR,H&S,Letter or Credit/No Credit
MUSIC240J,Studies in Music of the Middle Ages: Music and Memory (MUSIC 140J),GR,H&S,Letter (ABCD/NP)
MUSIC241J,Studies in Music of the Renaissance (MUSIC 141J),GR,H&S,Letter or Credit/No Credit
MUSIC242J,Studies in Music of the Baroque: Monteverdi's Theater Music (MUSIC 142J),GR,H&S,Letter or Credit/No Credit
MUSIC242K,Studies in Music of the Baroque: Handel the Cosmopolitan (MUSIC 142K),GR,H&S,Letter (ABCD/NP)
MUSIC243J,Studies in Music of the Classical Period: Franz Joseph Haydn (MUSIC 143J),GR,H&S,Letter (ABCD/NP)
MUSIC244J,Studies in Music of the Romantic Period: Faust in 19th-century Music (MUSIC 144J),GR,H&S,Letter (ABCD/NP)
MUSIC244K,The Symphonies of Gustav Mahler: Music; Meaning; and Modern Times (MUSIC 144K),GR,H&S,Letter or Credit/No Credit
MUSIC244L,Studies in Music of the Romantic Period: Wagner: The Ring of the Nibelung (MUSIC 144L),GR,H&S,Letter (ABCD/NP)
MUSIC245J,Studies in Western Art Music Since 1900: The Music & Ideas of Charles Ives (MUSIC 145J),GR,H&S,Letter (ABCD/NP)
MUSIC245K,Studies in Western Art Music Since 1900: Concepts of New Music (MUSIC 145K),GR,H&S,Letter (ABCD/NP)
